alive,alive_since,anonymity,average_timeout,first_seen,ip_data_as,ip_data_asname,ip_data_city,ip_data_continent,ip_data_continentCode,ip_data_country,ip_data_countryCode,ip_data_district,ip_data_hosting,ip_data_isp,ip_data_lat,ip_data_lon,ip_data_mobile,ip_data_org,ip_data_proxy,ip_data_regionName,ip_data_status,ip_data_timezone,ip_data_zip,ip_data_last_update,last_seen,port,protocol,proxy,ssl,timeout,times_alive,times_dead,uptime,ip
true,1737065540.7053,elite,1100.5681265612,1736609591.4165,"AS4837 CHINA UNICOM China169 Backbone",CHINA169-Backbone,Weifang,Asia,AS,China,CN,,false,"CNC Group CHINA169 Shandong Province Network",36.7069,119.162,false,,false,Shandong,success,Asia/Shanghai,261000,1736609755,1737065540.7053,4434,http,http://60.211.124.10:4434,false,893.78070831299,423,6162,6.4236902050114,60.211.124.10
true,1737065540.5635,elite,11094.075662749,1736690255.5478,"AS3786 LG DACOM Corporation",LGDACOM,Ansan-si,Asia,AS,"South Korea",KR,,false,"LG DACOM Corporation",37.2852,126.8251,false,Boranet,false,Gyeonggi-do,success,Asia/Seoul,155,1736732564,1737065540.5635,8080,socks4,socks4://112.223.15.34:8080,true,13898.805856705,14,3051,0.45676998368679,112.223.15.34
true,1737065540.5585,transparent,4546.0310721381,1736267597.2003,"AS45305 Lintas Data Prima, PT",LDP-AS-ID,Malang,Asia,AS,Indonesia,ID,,false,"Lintas Data Prima, PT",-7.9826,112.6308,false,"PT. ULTRA NETWORK SOLUTION",false,"East Java",success,Asia/Jakarta,65151,1736873180,1737065540.5585,8080,http,http://103.46.11.92:8080,false,5314.1841888428,1471,10190,12.614698567876,103.46.11.92
true,1737065540.4334,transparent,7028.8617308602,1727636557.8208,"AS147109 PT Internet Keluarga Indonesia",IDNIC-INTERNETKELUARGA-AS-ID,Cirebon,Asia,AS,Indonesia,ID,,false,"PT Internet Keluarga Indonesia",-6.7054,108.5496,false,"PT Internet Keluarga Indonesia",true,"West Java",success,Asia/Jakarta,45188,1736595490,1737065540.4334,3125,http,http://103.175.46.203:3125,false,4387.1204853058,4016,103166,3.7468978000037,103.175.46.203
true,1737065540.0813,transparent,6745.7698370818,1710565360.2715,"AS17451 BIZNET NETWORKS",BIZNET-AS-AP,Jakarta,Asia,AS,Indonesia,ID,,false,BIZNET,-6.2056,106.8376,false,,true,Jakarta,success,Asia/Jakarta,11730,1736744996,1737065540.0813,8080,http,http://117.102.86.148:8080,false,3985.654592514,24504,402095,5.7440359682043,117.102.86.148
true,1737065427.5047,transparent,7184.8580723904,1710540154.9258,"AS17995 PT iForte Global Internet",SOLUSINET-AS-ID,Jakarta,Asia,AS,Indonesia,ID,,false,"PT iForte Global Internet",-6.1967,106.822,false,Solusinet,true,Jakarta,success,Asia/Jakarta,,1736900508,1737065540.003,8080,http,http://103.164.221.34:8080,false,10330.205440521,23690,394782,5.6610717085014,103.164.221.34
true,1737065523.0194,elite,10602.916971842,1722847427.3456,"AS749 DoD Network Information Center",DNIC-AS-00749,"Sierra Vista","North America",NA,"United States",US,"Fort Huachuca",false,CONUS-YPG,31.5552,-110.35,false,USAISC,false,Arizona,success,America/Phoenix,85613,1736841330,1737065539.823,8091,socks4,socks4://6.253.53.25:8091,true,10287.936925888,195,40505,0.47911547911548,6.253.53.25
true,1737064340.2482,elite,1727.3920988925,1736849660.4035,"AS14061 DigitalOcean, LLC",DIGITALOCEAN-ASN,Bengaluru,Asia,AS,India,IN,,true,"DigitalOcean, LLC",12.9634,77.5855,false,"DigitalOcean, LLC",true,Karnataka,success,Asia/Kolkata,560100,1736846139,1737065539.763,80,http,http://157.245.97.60:80,false,437.02697753906,2568,533,82.811996130281,157.245.97.60
true,1737065539.7124,transparent,6720.1778810904,1710633769.9389,"AS141145 PT Giga Digital Nusantara",GIGANET-AS-ID,Surabaya,Asia,AS,Indonesia,ID,,false,"PT Giga Digital Nusantara",-7.2484,112.7419,false,Giganet,true,"East Java",success,Asia/Jakarta,60112,1736901096,1737065539.7124,3128,http,http://103.159.194.191:3128,false,8271.8999385834,24650,380676,6.0815245012656,103.159.194.191
true,1737065539.6704,elite,3493.8525148674,1718971748.8011,"AS4837 CHINA UNICOM China169 Backbone",CHINA169-Backbone,Zhangjiakou,Asia,AS,China,CN,,false,"CNC Group CHINA169 Hebei Province Network",40.7687,114.886,false,"Beijing HuaXiaGuangWang Network Co. Ltd",true,Hebei,success,Asia/Shanghai,075000,1736771221,1737065539.6704,80,socks4,socks4://117.74.65.207:80,true,3451.5936374664,151278,71059,68.039957362023,117.74.65.207
true,1737065539.6544,transparent,6407.9768847846,1710691345.7189,"AS272112 TELECABLE DOMINICANO, S.A.","TELECABLE DOMINICANO, S.A.","Santo Domingo","North America",NA,"Dominican Republic",DO,,false,"TELECABLE DOMINICANO, S.A.",18.4626,-69.9361,true,"Telecable Dominicano S.A",true,Nacional,success,America/Santo_Domingo,11404,1736488794,1737065539.6544,999,http,http://38.52.221.44:999,false,598.71125221252,12993,352080,3.5590142245523,38.52.221.44
true,1737065539.5851,transparent,6640.3290095847,1734272931.2679,"AS36926 Airtel Networks Kenya Limited",CKL1-ASN,Nairobi,Africa,AF,Kenya,KE,,false,"Airtel KE Mobile & Fixed Internet",-1.2841,36.8155,false,,true,"Nairobi County",success,Africa/Nairobi,09831,1736692429,1737065539.5851,8083,http,http://102.0.2.190:8083,false,11207.251787186,3738,36676,9.2492700549315,102.0.2.190
true,1737065539.5844,transparent,4641.3064011382,1735506714.7182,"AS208972 GIBIRNET ILETISIM HIZMETLERI SANAYI VE TICARET LIMITED SIRKETI",gibirnet-tr,Selçuklu,Asia,AS,Turkey,TR,,false,"Gibirnet Iletisim Hizmetleri Sanayi VE Ticaret Limited Sirketi",38.016,32.492,false,"Gibirnet Iletisim Hizmetleri Sanayi VE Ticaret Limited Sirketi",true,Konya,success,Europe/Istanbul,,1736716427,1737065539.5844,8080,http,http://149.86.159.4:8080,false,659.08646583557,2273,20819,9.8432357526416,149.86.159.4
true,1737065539.5318,elite,3389.3945567748,1721990774.9605,"AS3816 COLOMBIA TELECOMUNICACIONES S.A. ESP BIC","COLOMBIA TELECOMUNICACIONES S.A. ESP BIC",Bogotá,"South America",SA,Colombia,CO,,false,"Colombia Telecomunicaciones S.a. ESP",4.6115,-74.0833,false,"Colombia Telecomunicaciones S.a. ESP",true,"Bogota D.C.",success,America/Bogota,111411,1736927802,1737065539.5318,8080,socks4,socks4://200.21.225.82:8080,true,2096.4329242706,306,61953,0.49149520551246,200.21.225.82
true,1737065539.4924,elite,6870.4423041301,1736882661.2226,"AS36947 Telecom Algeria",ALGTEL-AS,"Ouled Moussa",Africa,AF,Algeria,DZ,,false,"Algerie Telecom",36.3149,3.2731,false,,false,Medea,success,Africa/Algiers,26014,1736882661,1737065539.4924,80,http,http://41.111.242.73:80,false,6261.6693973541,337,2009,14.364876385337,41.111.242.73
true,1737065330.0468,elite,3386.2276998629,1710545663.4151,"AS213230 Hetzner Online GmbH",HETZNER-CLOUD2-AS,Ashburn,"North America",NA,"United States",US,,false,"Hetzner Online GmbH",39.0469,-77.4903,false,"Hetzner Online GmbH",true,Virginia,success,America/New_York,20149,1736723540,1737065539.4385,88,http,http://5.161.103.41:88,false,199.31578636169,75214,305361,19.763252972476,5.161.103.41
true,1737065452.3615,transparent,5246.4628943082,1736731614.6305,"AS23724 IDC, China Telecommunications Corporation",CHINANET-IDC-BJ-AP,Yangpu,Asia,AS,China,CN,"Yangpu Qu",false,UCLOUD,31.2999,121.508,false,"Shanghai UCloud Information Technology Company Limited",false,Shanghai,success,Asia/Shanghai,,1736731616,1737065539.3847,3128,http,http://106.75.72.146:3128,false,6630.6841373444,435,4315,9.1578947368421,106.75.72.146
true,1737065143.6396,anonymous,2602.4700439601,1730715618.2905,"AS4230 CLARO S.A.","CLARO S.A.","São Paulo","South America",SA,Brazil,BR,,false,"Claro S.A",-23.5558,-46.6396,false,"Telcabos - Telecomunicações e Informática",true,"São Paulo",success,America/Sao_Paulo,01000-000,1736760748,1737065539.3539,80,http,http://189.22.234.36:80,false,1756.3908100128,45178,37949,54.348166059162,189.22.234.36
true,1737065490.4369,transparent,5392.8446802935,1736880734.3749,"AS17451 BIZNET NETWORKS",BIZNET-AS-AP,Bekasi,Asia,AS,Indonesia,ID,,false,"Biznet - PSN-NAP",-6.2349,106.9923,false,,false,"West Java",success,Asia/Jakarta,17530,1736880738,1737065539.22,9090,http,http://202.169.38.139:9090,false,7687.3121261597,1866,787,70.33546928006,202.169.38.139
true,1737065446.7643,anonymous,2631.3822139757,1730715734.667,"AS4230 CLARO S.A.","CLARO S.A.","São Paulo","South America",SA,Brazil,BR,,false,"Claro S.A",-23.5558,-46.6396,false,"Telcabos - Telecomunicações e Informática",true,"São Paulo",success,America/Sao_Paulo,01000-000,1736760894,1737065539.0775,80,http,http://189.22.234.47:80,false,3811.4981651306,45248,37892,54.423863363002,189.22.234.47
true,1737065539.0387,transparent,6660.9352011225,1710578095.6141,"AS7713 PT Telekomunikasi Indonesia",telkomnet-as-ap,Jakarta,Asia,AS,Indonesia,ID,,false,"PT Telekomunikasi Indonesia",-6.2056,106.8376,false,"Telekomunikasi Indonesia",true,Jakarta,success,Asia/Jakarta,11730,1736757118,1737065539.0387,8080,http,http://36.91.166.98:8080,false,10867.030143738,35025,393062,8.1817481026053,36.91.166.98
true,1737065539.0376,transparent,6773.7664814663,1735137442.0432,"AS272818 CENTRAL DE REDES Y COMUNICACIONES DE GUATEMALA, SOCIEDAD ANONIMA","CENTRAL DE REDES Y COMUNICACIONES DE GUATEMALA, SOCIEDAD ANONIMA",Salcajá,"North America",NA,Guatemala,GT,,false,"CENTRAL DE REDES Y COMUNICACIONES DE GUATEMALA, SOCIEDAD ANONIMA",14.8796,-91.457,false,"Central De Redes Y Comunicaciones De Guatemala S.A",false,Quetzaltenango,success,America/Guatemala,09002,1736954067,1737065539.0376,999,http,http://38.52.212.20:999,false,3809.0763092041,1628,26532,5.78125,38.52.212.20
true,1737065269.6748,elite,3004.1172093359,1725565429.9272,"AS36666 GloboTech Communications",GTCOMM,Montreal,"North America",NA,Canada,CA,Ville-Marie,true,"GloboTech Communications",45.5049,-73.573,false,,true,Quebec,success,America/Toronto,H4X,1736874682,1737065538.8042,6357,http,http://67.43.227.227:6357,false,7976.1037826538,377,49856,0.75050265761551,67.43.227.227
true,1737008301.4977,elite,342.91370147714,1736135406.2931,"AS19115 Charter Communications",CHARTER-19115-DC,Orlando,"North America",NA,"United States",US,,false,Spectrum,28.5384,-81.3789,false,"Road Runner",false,Florida,success,America/New_York,32802,1736738553,1737065538.7565,443,http,http://98.8.195.160:443,false,368.31259727478,13689,17,99.875966729899,98.8.195.160
true,1737065443.7969,elite,2531.6377049747,1730481847.6345,"AS24940 Hetzner Online GmbH",HETZNER-AS,Falkenstein,Europe,EU,Germany,DE,,true,"Hetzner Online GmbH",50.4777,12.3649,false,"Carlos Balete",true,Saxony,success,Europe/Berlin,08223,1736530194,1737065538.5783,80,http,http://176.9.239.181:80,false,1034.1894626617,46735,50552,48.038278495585,176.9.239.181
true,1737065538.5005,elite,5213.2915194396,1715439988.8164,"AS396982 Google LLC",GOOGLE-CLOUD-PLATFORM,Taipei,Asia,AS,Taiwan,TW,,true,"Google LLC",25.0329,121.5654,false,"Google Cloud (asia-east1)",true,Taiwan,success,Asia/Taipei,,1736951846,1737065538.5005,80,http,http://34.81.160.132:80,false,6689.7218227386,78688,228504,25.615250397146,34.81.160.132
true,1737061288.9275,elite,944.56877261549,1736994667.7822,"AS40021 Nubes, LLC",NL-811-40021,Seattle,"North America",NA,"United States",US,,false,"Nubes, LLC",47.3066,-122.2619,false,"Lrtc Inetnum Rent",false,Washington,success,America/Los_Angeles,98001,1736994668,1737065538.4564,8080,http,http://89.117.22.218:8080,false,442.73900985718,1005,24,97.667638483965,89.117.22.218
true,1737065538.3663,elite,6405.8180757358,1710576888.0995,"AS9341 PT INDONESIA COMNETS PLUS",ICONPLN-ID-AP-ISP,Pamulang,Asia,AS,Indonesia,ID,,false,"PT Indonesia Comnets Plus",-6.34212,106.787,false,,true,"West Java",success,Asia/Jakarta,,1736756906,1737065538.3663,3128,http,http://103.141.180.254:3128,false,4839.2748832703,22336,401514,5.2697888403916,103.141.180.254
